# TradeSchool Phase W1 — libm parity artifact
# Produced by backend/scripts/measure_libm_parity.py; the Kotlin-side contract is in
# backend/scripts/measure_libm_parity_kotlin_side.md (runnable reference: kotlin_side/).
# Columns: fn, input, numpy, libm — each an IEEE-754 double's exact bit pattern, big-endian.
# `numpy` is the value the goldens were captured from and the value a port must reproduce.
# `libm` is math.exp/math.log, i.e. the platform C library, recorded so the artifact shows
# whether NumPy's own kernel IS the libm on the machine that produced it.
# SAMPLE: 20049 of 2034617 distinct inputs (even stride over the sorted domain, both endpoints, plus every numpy/libm disagreement). Regenerate the complete stream with --full; verify it against the summary's digests.
fn	input	numpy	libm
log	0x409a490abeddd726	0x401db629c41df17d	0x401db629c41df17d
log	0x409a49fa5d92f9b3	0x401db64e3a5e1947	0x401db64e3a5e1947
log	0x409a4af64190943a	0x401db6748d36c238	0x401db6748d36c238
log	0x409a4bf52474233b	0x401db69b53478547	0x401db69b53478547
log	0x409a4d23b9ecf05c	0x401db6c958ee8c96	0x401db6c958ee8c96
log	0x409a4e4c325c0014	0x401db6f66e8a8020	0x401db6f66e8a8020
log	0x409a4f54bfbbc896	0x401db71ea7e5b9bf	0x401db71ea7e5b9bf
log	0x409a50551ff4e618	0x401db745a17ddb7e	0x401db745a17ddb7e
log	0x409a514978a11157	0x401db76ac58b2477	0x401db76ac58b2477
log	0x409a5253f1ca08c3	0x401db7934510f6fa	0x401db7934510f6fa
log	0x409a534569cf7d01	0x401db7b7f65f4bed	0x401db7b7f65f4bed
log	0x409a543372dadf3d	0x401db7dc20d36ba2	0x401db7dc20d36ba2
log	0x409a5522057e408f	0x401db8005ee73ce8	0x401db8005ee73ce8
log	0x409a564b2f8588b5	0x401db82d81ccf7e3	0x401db82d81ccf7e3
log	0x409a5744523d4657	0x401db85357a0d24e	0x401db85357a0d24e
log	0x409a5829b8baefa9	0x401db8762cf51f83	0x401db8762cf51f83
log	0x409a596a005ec800	0x401db8a6cd00f816	0x401db8a6cd00f816
log	0x409a5a8a3cf9d8ce	0x401db8d28daf2430	0x401db8d28daf2430
log	0x409a5b8ebf303748	0x401db8fa1742fe10	0x401db8fa1742fe10
log	0x409a5c949922f802	0x401db921d3784a8c	0x401db921d3784a8c
log	0x409a5d8fd5efd9ca	0x401db947f1e8d7cd	0x401db947f1e8d7cd
log	0x409a5e775411bb50	0x401db96b102d06e6	0x401db96b102d06e6
log	0x409a5f741fc34b97	0x401db9916863f291	0x401db9916863f291
log	0x409a605e7b710ce3	0x401db9b4f3617049	0x401db9b4f3617049
log	0x409a6164784a0a15	0x401db9dcada1fccf	0x401db9dcada1fccf
log	0x409a628a23ce035d	0x401dba0933f25048	0x401dba0933f25048
log	0x409a6377669f3e68	0x401dba2d2b6cf681	0x401dba2d2b6cf681
log	0x409a6453a3ef6370	0x401dba4e8d36e00c	0x401dba4e8d36e00c
log	0x409a65474275cffd	0x401dba7378ec0445	0x401dba7378ec0445
log	0x409a663825972090	0x401dba97f953ab9c	0x401dba97f953ab9c
log	0x409a673406391456	0x401dbabe22ab736a	0x401dbabe22ab736a
log	0x409a68655b380ce4	0x401dbaec63661f7a	0x401dbaec63661f7a
log	0x409a695ecec4ee08	0x401dbb122b88e1bc	0x401dbb122b88e1bc
log	0x409a6a5a86b6be6f	0x401dbb384a29f129	0x401dbb384a29f129
log	0x409a6b6a37fbe3fe	0x401dbb616d8ce933	0x401dbb616d8ce933
log	0x409a6c7e8dc5f1b7	0x401dbb8b43338619	0x401dbb8b43338619
log	0x409a6d92be652550	0x401dbbb511848ed5	0x401dbbb511848ed5
log	0x409a6eadfaf3c714	0x401dbbdfef1e13db	0x401dbbdfef1e13db
log	0x409a6fae803b2b26	0x401dbc06c0191382	0x401dbc06c0191382
log	0x409a70b70d5aced7	0x401dbc2ec69ff91d	0x401dbc2ec69ff91d
log	0x409a71a71b08b0b6	0x401dbc5316f47663	0x401dbc5316f47663
log	0x409a72a18c284d93	0x401dbc78f8377cfd	0x401dbc78f8377cfd
log	0x409a73b4237b9477	0x401dbca27ef0e7db	0x401dbca27ef0e7db
log	0x409a74a9963ab2f1	0x401dbcc79bfb1676	0x401dbcc79bfb1676
log	0x409a758258a48dde	0x401dbce86163a885	0x401dbce86163a885
log	0x409a768b895dc0d4	0x401dbd1077d48770	0x401dbd1077d48770
log	0x409a778a6eccfe64	0x401dbd36fe6d54d1	0x401dbd36fe6d54d1
log	0x409a7895d493e229	0x401dbd5f672cf27c	0x401dbd5f672cf27c
log	0x409a7962b17a6ac8	0x401dbd7e5b94ac6c	0x401dbd7e5b94ac6c
log	0x409a7a5802b3adf5	0x401dbda36b97712f	0x401dbda36b97712f
log	0x409a7b379d1af71d	0x401dbdc5329b72f3	0x401dbdc5329b72f3
log	0x409a7c6f57e27012	0x401dbdf447b9bdfa	0x401dbdf447b9bdfa
log	0x409a7d667b17fc99	0x401dbe1999d5809c	0x401dbe1999d5809c
log	0x409a7e81be58d7ee	0x401dbe445ed5e183	0x401dbe445ed5e183
log	0x409a7f7b238b4341	0x401dbe6a05469847	0x401dbe6a05469847
log	0x409a806d6e96b8e7	0x401dbe8e97e966c8	0x401dbe8e97e966c8
log	0x409a816349a32dae	0x401dbeb3b2dfe5c7	0x401dbeb3b2dfe5c7
log	0x409a827be1747fb3	0x401dbede0a51ebcc	0x401dbede0a51ebcc
log	0x409a8381f42a2246	0x401dbf0594bfe406	0x401dbf0594bfe406
log	0x409a84840394b92e	0x401dbf2c82b1586b	0x401dbf2c82b1586b
log	0x409a859f6fc4ca07	0x401dbf57426485c1	0x401dbf57426485c1
log	0x409a86b36cfbefca	0x401dbf80e159e734	0x401dbf80e159e734
log	0x409a87adfff1682c	0x401dbfa6a9a8d26e	0x401dbfa6a9a8d26e
log	0x409a889ed02d531b	0x401dbfcaf7e3389c	0x401dbfcaf7e3389c
log	0x409a89b687aa111c	0x401dbff521facf14	0x401dbff521facf14
log	0x409a8ad0b791983d	0x401dc01fa9a4ae60	0x401dc01fa9a4ae60
log	0x409a8bf1e70e7f22	0x401dc04b3d7e602e	0x401dc04b3d7e602e
log	0x409a8cf6a6aab505	0x401dc07286bebfaf	0x401dc07286bebfaf
log	0x409a8dff78a0e233	0x401dc09a6b8078b6	0x401dc09a6b8078b6
log	0x409a8ee753aa4069	0x401dc0bd57b579df	0x401dc0bd57b579df
log	0x409a8fc5ff437add	0x401dc0dee09d8585	0x401dc0dee09d8585
log	0x409a90c2b745e4b5	0x401dc104eeb0d077	0x401dc104eeb0d077
log	0x409a91d21bb12cf2	0x401dc12dcb096009	0x401dc12dcb096009
log	0x409a92bf8af8595f	0x401dc15189358d5d	0x401dc15189358d5d
log	0x409a93c656ec2f93	0x401dc1791751c2aa	0x401dc1791751c2aa
log	0x409a94bd94f603d6	0x401dc19e4cb15ec0	0x401dc19e4cb15ec0
log	0x409a95b99abbab50	0x401dc1c438d6f1e4	0x401dc1c438d6f1e4
log	0x409a96a2bbfa7058	0x401dc1e74bf8dd61	0x401dc1e74bf8dd61
log	0x409a97b98db4d23d	0x401dc2113d47d0c8	0x401dc2113d47d0c8
log	0x409a98ae87acc175	0x401dc23615e32072	0x401dc23615e32072
log	0x409a99b9929f5a94	0x401dc25e3ea0ecd2	0x401dc25e3ea0ecd2
log	0x409a9aab2233f2a6	0x401dc28290ffb70e	0x401dc28290ffb70e
log	0x409a9b923d7af899	0x401dc2a54fbf40d3	0x401dc2a54fbf40d3
log	0x409a9c90c4b69627	0x401dc2cb9293d77d	0x401dc2cb9293d77d
log	0x409a9dbba17dcdc2	0x401dc2f87da9de48	0x401dc2f87da9de48
log	0x409a9ed53c19a046	0x401dc322cee8182d	0x401dc322cee8182d
log	0x409a9fdc0eb443ba	0x401dc34a4c0f947a	0x401dc34a4c0f947a
log	0x409aa10919b178d9	0x401dc37785709ae9	0x401dc37785709ae9
log	0x409aa1fda70ad1a0	0x401dc39c40d9c85d	0x401dc39c40d9c85d
log	0x409aa3238f5d37d3	0x401dc3c8644f1f35	0x401dc3c8644f1f35
log	0x409aa42d35c7ae2a	0x401dc3f047c169f3	0x401dc3f047c169f3
log	0x409aa53b7070fed5	0x401dc418d9a024d3	0x401dc418d9a024d3
log	0x409aa65db916ae34	0x401dc4446c79ebcc	0x401dc4446c79ebcc
log	0x409aa7857884947b	0x401dc470cf632fe4	0x401dc470cf632fe4
log	0x409aa89a8b85b7f3	0x401dc49a63192d18	0x401dc49a63192d18
log	0x409aa9a814a70b28	0x401dc4c2d39917d9	0x401dc4c2d39917d9
log	0x409aaaac303da2ef	0x401dc4e9d8788e88	0x401dc4e9d8788e88
log	0x409aabcb00e23c72	0x401dc514dd410d93	0x401dc514dd410d93
log	0x409aacce17a59d95	0x401dc53bb7e3e683	0x401dc53bb7e3e683
log	0x409aadf30e215f68	0x401dc567a5329fc1	0x401dc567a5329fc1
log	0x409aaee986e9dbf7	0x401dc58c987fdd54	0x401dc58c987fdd54
log	0x409aafff9e65b088	0x401dc5b647bc8bb3	0x401dc5b647bc8bb3
log	0x409ab13a41951c4b	0x401dc5e56f4ca490	0x401dc5e56f4ca490
log	0x409ab21f04f3c3dc	0x401dc607b6cbf140	0x401dc607b6cbf140
log	0x409ab322ab152082	0x401dc62e9db39c14	0x401dc62e9db39c14
log	0x409ab4473ccb899f	0x401dc65a718030aa	0x401dc65a718030aa
log	0x409ab569c5f851a3	0x401dc685f5776cf6	0x401dc685f5776cf6
log	0x409ab66d860cd762	0x401dc6acdb767267	0x401dc6acdb767267
log	0x409ab7b1a6fb833f	0x401dc6dd6372320f	0x401dc6dd6372320f
log	0x409ab88cef188e6a	0x401dc6fe374c8172	0x401dc6fe374c8172
log	0x409ab97e93eaed09	0x401dc72262f331f4	0x401dc72262f331f4
log	0x409aba88f27103fc	0x401dc74a40957312	0x401dc74a40957312
log	0x409abb9ab27ba318	0x401dc77337648014	0x401dc77337648014
log	0x409abcc9cf66479d	0x401dc7a0911e5199	0x401dc7a0911e5199
log	0x409abdb666be762f	0x401dc7c3f58e3794	0x401dc7c3f58e3794
log	0x409abedc45e2d0cb	0x401dc7efe9e34151	0x401dc7efe9e34151
log	0x409abfc5bcec63bc	0x401dc812d3e83230	0x401dc812d3e83230
log	0x409ac0e1560325b2	0x401dc83d3ba0997c	0x401dc83d3ba0997c
log	0x409ac1ea1141c584	0x401dc864cf93f259	0x401dc864cf93f259
log	0x409ac2f3efb91827	0x401dc88c8d8703f2	0x401dc88c8d8703f2
log	0x409ac427e893cc3e	0x401dc8ba94b2b859	0x401dc8ba94b2b859
log	0x409ac533ee43b00a	0x401dc8e2a1aec35f	0x401dc8e2a1aec35f
log	0x409ac634d4e3d2cc	0x401dc90903c24d95	0x401dc90903c24d95
log	0x409ac7442440cce3	0x401dc9318b66bf17	0x401dc9318b66bf17
log	0x409ac840a9a4938f	0x401dc957430f9da1	0x401dc957430f9da1
log	0x409ac959a9e9493e	0x401dc9813a142584	0x401dc9813a142584
log	0x409aca4dc1ee004f	0x401dc9a5acb11f15	0x401dc9a5acb11f15
log	0x409acb5738aa93e4	0x401dc9cd4eb633fe	0x401dc9cd4eb633fe
log	0x409acc8f276ff4bd	0x401dc9fbdecfaa4d	0x401dc9fbdecfaa4d
log	0x409acd9e68f8e42e	0x401dca245ac86918	0x401dca245ac86918
log	0x409ace88d3054635	0x401dca4755d7164b	0x401dca4755d7164b
log	0x409acfa757aefb8f	0x401dca7215be1308	0x401dca7215be1308
log	0x409ad0bf87ec78a4	0x401dca9be2255096	0x401dca9be2255096
log	0x409ad1fc233d0370	0x401dcacb1b4f7630	0x401dcacb1b4f7630
log	0x409ad32c56b07120	0x401dcaf878bacf39	0x401dcaf878bacf39
log	0x409ad44df0bc8077	0x401dcb23a6ee145a	0x401dcb23a6ee145a
log	0x409ad57c04b3e7d5	0x401dcb50af69c2e4	0x401dcb50af69c2e4
log	0x409ad68ef7824821	0x401dcb79aace2b71	0x401dcb79aace2b71
log	0x409ad7b2041ea5d2	0x401dcba50ac79fd5	0x401dcba50ac79fd5
log	0x409ad8b89c1e7a9c	0x401dcbcc2b8e750f	0x401dcbcc2b8e750f
log	0x409ad9dcc0b36459	0x401dcbf7b1be8ecd	0x401dcbf7b1be8ecd
log	0x409adab72a94a16c	0x401dcc183ab95f31	0x401dcc183ab95f31
log	0x409adbd78b3171ed	0x401dcc432e1e6b51	0x401dcc432e1e6b51
log	0x409adcdd64559d3c	0x401dcc6a2c6f7a07	0x401dcc6a2c6f7a07
log	0x409addfd21a462bd	0x401dcc950414baad	0x401dcc950414baad
log	0x409adf1c3be02026	0x401dccbfc1a8e01f	0x401dccbfc1a8e01f
log	0x409ae04f183ac590	0x401dcced6e42ff39	0x401dcced6e42ff39
log	0x409ae1a628604839	0x401dcd207be720e7	0x401dcd207be720e7
log	0x409ae2df3b259c58	0x401dcd4f10ce7555	0x401dcd4f10ce7555
log	0x409ae42861c2b7b4	0x401dcd8007d09b97	0x401dcd8007d09b97
log	0x409ae56173b1f2d6	0x401dcdae983fb82e	0x401dcdae983fb82e
log	0x409ae69fac837831	0x401dcdddeaad27f0	0x401dcdddeaad27f0
log	0x409ae7e4815f1b47	0x401dce0e3677bcd6	0x401dce0e3677bcd6
log	0x409ae9042df60e88	0x401dce38fa11eda3	0x401dce38fa11eda3
log	0x409aea18bd6130fd	0x401dce62150a9070	0x401dce62150a9070
log	0x409aeb32bbdf8074	0x401dce8bfd11fe85	0x401dce8bfd11fe85
log	0x409aec772204f0ac	0x401dcebc3034fa07	0x401dcebc3034fa07
log	0x409aedd7f06761b1	0x401dcef0994a41a5	0x401dcef0994a41a5
log	0x409aeeff410995bc	0x401dcf1c75f144ea	0x401dcf1c75f144ea
log	0x409af0107e8a27ae	0x401dcf4509951541	0x401dcf4509951541
log	0x409af13c802f6853	0x401dcf7194ed7603	0x401dcf7194ed7603
log	0x409af267a284a523	0x401dcf9dfd2fd980	0x401dcf9dfd2fd980
log	0x409af3afcf2f387b	0x401dcfceb2e0cbcf	0x401dcfceb2e0cbcf
log	0x409af4fa219017df	0x401dcfffb7d258ef	0x401dcfffb7d258ef
log	0x409af61ae9b020ef	0x401dd02a90bbf124	0x401dd02a90bbf124
log	0x409af7470838634c	0x401dd05716628e15	0x401dd05716628e15
log	0x409af86cd7398396	0x401dd082aa8032bb	0x401dd082aa8032bb
log	0x409af976a2643937	0x401dd0aa1545415a	0x401dd0aa1545415a
log	0x409afa982f5f338e	0x401dd0d5043e6ed7	0x401dd0d5043e6ed7
log	0x409afbedc673c045	0x401dd107a8410c54	0x401dd107a8410c54
log	0x409afcf8acb34279	0x401dd12f37dcd543	0x401dd12f37dcd543
log	0x409afe152899b05d	0x401dd159610af3c6	0x401dd159610af3c6
log	0x409aff6029e2d3a0	0x401dd18a6d05f9cd	0x401dd18a6d05f9cd
log	0x409b008617d05c8a	0x401dd1b5f8a63a74	0x401dd1b5f8a63a74
log	0x409b01dc9934b992	0x401dd1e8b43e79e7	0x401dd1e8b43e79e7
log	0x409b03091ff69a75	0x401dd21535f31358	0x401dd21535f31358
log	0x409b047c4e58f0d5	0x401dd24c2baf554f	0x401dd24c2baf554f
log	0x409b05f3bde954c0	0x401dd283bfb14419	0x401dd283bfb14419
log	0x409b072738efa644	0x401dd2b142220230	0x401dd2b142220230
log	0x409b0845c8bcdc08	0x401dd2dbaa234197	0x401dd2dbaa234197
log	0x409b0968a43a9035	0x401dd306b315195e	0x401dd306b315195e
log	0x409b0acb1cdb2adb	0x401dd33b231d0180	0x401dd33b231d0180
log	0x409b0bf1384bfa17	0x401dd366a3160627	0x401dd366a3160627
log	0x409b0d4c52574752	0x401dd399f73fbaa2	0x401dd399f73fbaa2
log	0x409b0e8a9d128074	0x401dd3c90680d534	0x401dd3c90680d534
log	0x409b0fbac64b678c	0x401dd3f5fce30f3d	0x401dd3f5fce30f3d
log	0x409b1102c1c918a9	0x401dd4267688343e	0x401dd4267688343e
log	0x409b1220f449ef0d	0x401dd450c14edcd5	0x401dd450c14edcd5
log	0x409b135894af0d62	0x401dd47ecc14c54e	0x401dd47ecc14c54e
log	0x409b14d311c715fd	0x401dd4b6b505b693	0x401dd4b6b505b693
log	0x409b161946e1028b	0x401dd4e6e2722f8c	0x401dd4e6e2722f8c
log	0x409b174c89812952	0x401dd514416eb36e	0x401dd514416eb36e
log	0x409b1876cdf2756e	0x401dd5404a8c6906	0x401dd5404a8c6906
log	0x409b198d94898712	0x401dd5697142b8b5	0x401dd5697142b8b5
log	0x409b1abd010be603	0x401dd5963986bfb9	0x401dd5963986bfb9
log	0x409b1bf399856ea1	0x401dd5c40ebbe1f7	0x401dd5c40ebbe1f7
log	0x409b1d25c7105d7f	0x401dd5f13b0c7787	0x401dd5f13b0c7787
log	0x409b1e3e795871ff	0x401dd61aa32dd71b	0x401dd61aa32dd71b
log	0x409b1f99d131781e	0x401dd64dddd18848	0x401dd64dddd18848
log	0x409b209f25f6f530	0x401dd6746736448a	0x401dd6746736448a
log	0x409b21c36d204f71	0x401dd69f7f25d051	0x401dd69f7f25d051
log	0x409b23147db522c5	0x401dd6d12f4b874e	0x401dd6d12f4b874e
log	0x409b2440690e9366	0x401dd6fd639f141f	0x401dd6fd639f141f
log	0x409b257ecdbed4a9	0x401dd72c4ee7f37d	0x401dd72c4ee7f37d
log	0x409b26c6eebcb94f	0x401dd75ca73669be	0x401dd75ca73669be
log	0x409b27e23acb3faf	0x401dd78662b9f2a4	0x401dd78662b9f2a4
log	0x409b28f2ace72b15	0x401dd7ae836ab50c	0x401dd7ae836ab50c
log	0x409b2a1483f45884	0x401dd7d9323dd34c	0x401dd7d9323dd34c
log	0x409b2b2b025e8c3f	0x401dd80233a49a12	0x401dd80233a49a12
log	0x409b2c782f9725d0	0x401dd8334012f5a6	0x401dd8334012f5a6
log	0x409b2d91f7613683	0x401dd85cb9b3b930	0x401dd85cb9b3b930
log	0x409b2ee7d30e52fd	0x401dd88f08d5193e	0x401dd88f08d5193e
log	0x409b3004698aa3ef	0x401dd8b8e87b9c2a	0x401dd8b8e87b9c2a
log	0x409b311b8717bf5f	0x401dd8e1f8570221	0x401dd8e1f8570221
log	0x409b3214cb86e6c1	0x401dd906a2af8da4	0x401dd906a2af8da4
log	0x409b3356cca9d63b	0x401dd935fe0f0890	0x401dd935fe0f0890
log	0x409b346ebd07b2b4	0x401dd95f27e5f763	0x401dd95f27e5f763
log	0x409b35a40db6f3d1	0x401dd98ca1a25596	0x401dd98ca1a25596
log	0x409b36ae825126d6	0x401dd9b3cca28e3e	0x401dd9b3cca28e3e
log	0x409b37d9b933c56c	0x401dd9dfc69a5dfe	0x401dd9dfc69a5dfe
log	0x409b3959f44483d7	0x401dda183c8c7639	0x401dda183c8c7639
log	0x409b3a9af8496149	0x401dda476617b233	0x401dda476617b233
log	0x409b3bdc62f0c88b	0x401dda769c8a1038	0x401dda769c8a1038
log	0x409b3ce082424e58	0x401dda9cd0809753	0x401dda9cd0809753
log	0x409b3e17fdd938be	0x401ddaca8d9df47d	0x401ddaca8d9df47d
log	0x409b3f539f1da7d9	0x401ddaf8e48c0254	0x401ddaf8e48c0254
log	0x409b4058e84a132f	0x401ddb1f3f5ee454	0x401ddb1f3f5ee454
log	0x409b417ea5bf3ca2	0x401ddb4a5c128f62	0x401ddb4a5c128f62
log	0x409b42be10e55d32	0x401ddb793b886434	0x401ddb793b886434
log	0x409b43e3fd304a34	0x401ddba45b516ddc	0x401ddba45b516ddc
log	0x409b450cc3f90e62	0x401ddbcfe4702f0c	0x401ddbcfe4702f0c
log	0x409b4652522166f9	0x401ddbffa42fc66e	0x401ddbffa42fc66e
log	0x409b474d86ee598f	0x401ddc247acd2804	0x401ddc247acd2804
log	0x409b487465c45a8b	0x401ddc4fb6effb86	0x401ddc4fb6effb86
log	0x409b494087f17150	0x401ddc6da423af8a	0x401ddc6da423af8a
log	0x409b4a7c4d975ffa	0x401ddc9bed740655	0x401ddc9bed740655
log	0x409b4bfdfe636294	0x401ddcd4739d93a1	0x401ddcd4739d93a1
log	0x409b4d2c584e1a2b	0x401ddd00c0e88d19	0x401ddd00c0e88d19
log	0x409b4e2891e31c15	0x401ddd25b47b2888	0x401ddd25b47b2888
log	0x409b4f69d8b3b571	0x401ddd54c3df7f75	0x401ddd54c3df7f75
log	0x409b50a2eabffcde	0x401ddd829d77b069	0x401ddd829d77b069
log	0x409b51ad73368486	0x401ddda9a4ab5773	0x401ddda9a4ab5773
log	0x409b52f23aada374	0x401dddd9314309dc	0x401dddd9314309dc
log	0x409b53e047cc4dc6	0x401dddfc09ecd09d	0x401dddfc09ecd09d
log	0x409b5514ce894907	0x401dde2931c95775	0x401dde2931c95775
log	0x409b5648f3aa237a	0x401dde56495fe521	0x401dde56495fe521
log	0x409b57369a964d80	0x401dde790ed49aec	0x401dde790ed49aec
log	0x409b584f0cfb8a42	0x401ddea215aef76e	0x401ddea215aef76e
log	0x409b59618f6808b2	0x401ddeca3c964824	0x401ddeca3c964824
log	0x409b5a7d29892164	0x401ddef3b64e6d28	0x401ddef3b64e6d28
log	0x409b5b8c24505a48	0x401ddf1b55e2fa53	0x401ddf1b55e2fa53
log	0x409b5c87aefa7bd3	0x401ddf401c796c4b	0x401ddf401c796c4b
log	0x409b5d990887b2b9	0x401ddf6811ca58cd	0x401ddf6811ca58cd
log	0x409b5eb630c5e343	0x401ddf91bf4d4e4d	0x401ddf91bf4d4e4d
log	0x409b5fc612c27ade	0x401ddfb97a8deed7	0x401ddfb97a8deed7
log	0x409b60ed672197cf	0x401ddfe4a1374c02	0x401ddfe4a1374c02
log	0x409b61fe456b7473	0x401de00c7e1be06f	0x401de00c7e1be06f
log	0x409b6308ee5ea070	0x401de0337151aae7	0x401de0337151aae7
log	0x409b641162df3c05	0x401de05a109e8e07	0x401de05a109e8e07
log	0x409b6531f1f8f3a4	0x401de0843370f54f	0x401de0843370f54f
log	0x409b663a261c14c7	0x401de0aac64cb9ba	0x401de0aac64cb9ba
log	0x409b671aa69be696	0x401de0cb8c20bd94	0x401de0cb8c20bd94
log	0x409b682cdd3dc4e0	0x401de0f3924ae757	0x401de0f3924ae757
log	0x409b6936671fed62	0x401de11a52d3b358	0x401de11a52d3b358
log	0x409b6a4470644289	0x401de141b9e34565	0x401de141b9e34565
log	0x409b6b502013067f	0x401de168c7abf1ff	0x401de168c7abf1ff
log	0x409b6c52cd237629	0x401de18e8384c64f	0x401de18e8384c64f
log	0x409b6d68f159d8c7	0x401de1b714b84d28	0x401de1b714b84d28
log	0x409b6e631b50666b	0x401de1db8fed869d	0x401de1db8fed869d
log	0x409b6f78a607425d	0x401de20407b2a79f	0x401de20407b2a79f
log	0x409b707163778800	0x401de2284b069b24	0x401de2284b069b24
log	0x409b7192b025aa8f	0x401de252767a5599	0x401de252767a5599
log	0x409b7294d05e0a94	0x401de27815315674	0x401de27815315674
log	0x409b739bd3edf822	0x401de29e68dc3951	0x401de29e68dc3951
log	0x409b74c9b72b651c	0x401de2ca64ef5642	0x401de2ca64ef5642
log	0x409b75e885d63b35	0x401de2f42cc76bfc	0x401de2f42cc76bfc
log	0x409b76ebe5040752	0x401de319f4024d89	0x401de319f4024d89
log	0x409b782308e04301	0x401de34743b1004f	0x401de34743b1004f
log	0x409b790b4f8e0dee	0x401de36915ebc61b	0x401de36915ebc61b
log	0x409b7a162222b104	0x401de38fee835f25	0x401de38fee835f25
log	0x409b7b20354160ca	0x401de3b6a9c38807	0x401de3b6a9c38807
log	0x409b7c24e0e0ea38	0x401de3dc9a342cd5	0x401de3dc9a342cd5
log	0x409b7d04f209eaa2	0x401de3fd35b2cf15	0x401de3fd35b2cf15
log	0x409b7e401aba18cf	0x401de42b1103e695	0x401de42b1103e695
log	0x409b7f5803341e73	0x401de453c98e83bc	0x401de453c98e83bc
log	0x409b80414ee62792	0x401de475b8e31cb5	0x401de475b8e31cb5
log	0x409b812a3c7945bc	0x401de4979967b7c0	0x401de4979967b7c0
log	0x409b82443aebe112	0x401de4c09b4682c3	0x401de4c09b4682c3
log	0x409b835b331c3650	0x401de4e92af02595	0x401de4e92af02595
log	0x409b8458f4851c4d	0x401de50e0eb40f33	0x401de50e0eb40f33
log	0x409b855a0c4968b2	0x401de5336d50d1e9	0x401de5336d50d1e9
log	0x409b868fa46398bb	0x401de5606bbb03d7	0x401de5606bbb03d7
log	0x409b87b2c496b332	0x401de58ab93a7c35	0x401de58ab93a7c35
log	0x409b88c73da131f6	0x401de5b2e409a8a5	0x401de5b2e409a8a5
log	0x409b89f7fcf4ac50	0x401de5df28a1f3fc	0x401de5df28a1f3fc
log	0x409b8b06de3a88ad	0x401de60680331112	0x401de60680331112
log	0x409b8c45366dcfc0	0x401de634ba9c5777	0x401de634ba9c5777
log	0x409b8d4c3acf4b67	0x401de65aeaa8b83f	0x401de65aeaa8b83f
log	0x409b8ea931927098	0x401de68d930e12b5	0x401de68d930e12b5
log	0x409b8fb0cd2037f3	0x401de6b3d5bb1280	0x401de6b3d5bb1280
log	0x409b90bb8d5f8173	0x401de6da8bbefdf8	0x401de6da8bbefdf8
log	0x409b91bf0a311300	0x401de700328434fe	0x401de700328434fe
log	0x409b92d60f6bf995	0x401de728ad4c597a	0x401de728ad4c597a
log	0x409b93e9ff9d5640	0x401de750b408ed68	0x401de750b408ed68
log	0x409b9503338490e9	0x401de7797ca79bc4	0x401de7797ca79bc4
log	0x409b961e8dbcb8c5	0x401de7a2937220c7	0x401de7a2937220c7
log	0x409b9701ea79b917	0x401de7c38a8ac13a	0x401de7c38a8ac13a
log	0x409b9802f3c96b71	0x401de7e8cdc94c78	0x401de7e8cdc94c78
log	0x409b9922217829d4	0x401de8126e129e6e	0x401de8126e129e6e
log	0x409b9a2611d847f8	0x401de8381a210fcd	0x401de8381a210fcd
log	0x409b9b278d900e91	0x401de85d69b5cc2e	0x401de85d69b5cc2e
log	0x409b9c5cac4bc0a4	0x401de88a330288f2	0x401de88a330288f2
log	0x409b9dae4cc8caa5	0x401de8bb1b650a8d	0x401de8bb1b650a8d
log	0x409b9ed4f049996c	0x401de8e5c7b7b712	0x401de8e5c7b7b712
log	0x409b9fdd6e2ed7c3	0x401de90c14c4d471	0x401de90c14c4d471
log	0x409ba0daf8a89659	0x401de930ca8352ec	0x401de930ca8352ec
log	0x409ba1f5b387531c	0x401de959b8a03a7e	0x401de959b8a03a7e
log	0x409ba2dacd91f36a	0x401de97ae20cc5ee	0x401de97ae20cc5ee
log	0x409ba3a63009330a	0x401de998519ede2a	0x401de998519ede2a
log	0x409ba4ae73748d96	0x401de9be8f88fc61	0x401de9be8f88fc61
log	0x409ba5c4ac72f540	0x401de9e6d10ae790	0x401de9e6d10ae790
log	0x409ba6c1ce4a0ed5	0x401dea0b6fd0075a	0x401dea0b6fd0075a
log	0x409ba7c9f8b9425c	0x401dea31a5d0c458	0x401dea31a5d0c458
log	0x409ba8e785cc9336	0x401dea5af21bd7f6	0x401dea5af21bd7f6
log	0x409ba9edd53f59f8	0x401dea80e077322a	0x401dea80e077322a
log	0x409baaeb496f075f	0x401deaa585a216ff	0x401deaa585a216ff
log	0x409babfad0f250da	0x401deaccc661417a	0x401deaccc661417a
log	0x409bad29d52ce99f	0x401deaf892a0590f	0x401deaf892a0590f
log	0x409bae21d0a03128	0x401deb1c69185339	0x401deb1c69185339
log	0x409baf17fef71435	0x401deb3ffbaf4522	0x401deb3ffbaf4522
log	0x409bb0040462eaed	0x401deb6215498380	0x401deb6215498380
log	0x409bb0f0772484d8	0x401deb843d8c398d	0x401deb843d8c398d
log	0x409bb1e27c033448	0x401deba732a505f8	0x401deba732a505f8
log	0x409bb2f65fed3bc8	0x401debcf0abcff65	0x401debcf0abcff65
log	0x409bb3eb613cdfff	0x401debf26ba8dc59	0x401debf26ba8dc59
